paper,citationKey,robot,Main
"Jung J, Tak Y, Kim B, Park J-O, Lee S-K and Pak J 2003 Tadpole Robot (TadRob) using ionic polymer metal composite (IPMC) actuator EAPAD: Smart Structures and Materials 2003: Electroactive Polymer Actuators and Devices 1 edn, vol 5051 (San Diego, CA: SPIE Optical Engineering Press) pp 272–80",Jung_etal_2003,,FALSE
Ijspeert A J and Kodjabachian J 2006 Evolution and development of a central pattern generator for the swimming of a Lamprey Artif. Life 5 247–69,Ijspeert_2006,,FALSE
"Lauder G V, Madden P G A, Mittal R, Dong H and Bozkurttas M 2006 Locomotion with flexible propulsors: I.",Lauder_etal_2006,,FALSE
"Lauder G V, Tytell E D, Robert E S and George V L 2005 Hydrodynamics of undulatory propulsion Fish Physiology vol 23 (New York: Academic) pp 425–68",Lauder_etal_2005,,FALSE
Yao-Tsu Wu T 1971 Hydrodynamics of swimming propulsion.,Yao-Tsu_1971,,FALSE
"Cheng J-Y, Zhuang L-X and Tong B-G 1991 Analysis of swimming three-dimensional waving plates J. Fluid Mech.",Cheng_1991,,FALSE
"Cheng J-Y, Pedley T J and Altringham J D 1998 A continuous dynamic beam model for swimming fish Phil. Trans. R. Soc.",Cheng_etal_1998,,FALSE
"Mollendorf J C, Felske J D, Samimy S and Pendergast D R 2003 A fluid/solid model for predicting slender body deflection in a moving fluid J. Appl. Mech. 70 346–50",Mollendorf_0000,,FALSE
"Philen M K, Shan Y, Prakash P, Wang K W, Rahn C D, Zydney A L and Bakis C E 2007 Fibrillar network adaptive structure with ion-transport actuation J. Intell. Mater. Syst.",Philen_etal_2007,,FALSE
"Philen M, Shan Y, Wang K W, Bakis C E and Rahn D 2007 Fluidic flexible matrix composites for the tailoring of variable stiffness adaptive structures AIAA/ASME/ASCE/AHS/ASC Structures, Structural Dynamics andMaterials Conf. (Honolulu, Hawaii) (Reston, VA: AIAA",Philen_etal_2007_b,,FALSE
"Shan Y, Philen M P, Bakis C E, Wang K-W and Rahn C D 2006 Nonlinear-elastic finite axisymmetric deformation of flexible matrix composite membranes under internal pressure and axial force Compos. Sci. Technol. 66 3053–63",Shan_etal_2006,,
"Philen M, Shan Y, Bakis C E, Wang KW and Rahn D 2006 Variable stiffness adaptive structures utilizing hydraulically pressurized flexible matrix composites with valve control 47th AIAA/ASME/ASCE/AHS/ASC Structures, Structural Dynamics andMaterials Conf. vol9 (Newport, RI:AIAA) pp 1–11",Philen_etal_2006,,
"Shan Y, Philen M, Lotfi A, Li S, Bakis C E, Rahn C D and Wang K-W 2009 Variable stiffness structures utilizing fluidic flexible matrix composites J. Intell. Mater. Syst. Struct. 20 443–56",Shan_etal_2009,,
Luo S Y and Taban F 1999 Deformation of laminated elastomer composites Rubber Chem. Technol. 72 212–24,Luo_1999,,
"Green A E and Adkins J E 1970 Large Elastic Deformations, Revised by AE Green (Oxford: Clarendon)",Green_1970,,
Herakovich C T 1997 Mechanics ofFibrous Composites (New York: Wiley),Herakovich_1997,,
Joshi S P and Murphy L M 1990 Large axisymmetric deformation of a laminated composite membrane J. Appl. Mech. 57 150,Joshi_1990,,
"Zhang Z, Philen M and Neu W 2009 Development of a bio-inspired artificial fish using flexible matrix composite actuators ASME Conf. on Smart Materials, Adaptive Structures and Intelligent Systems (Oxnard, CA: ASME",Zhang_etal_2009,,
"Tangorra J L, Lauder G V, Madden P G, Mittal R, Bozkurttas M and Hunter I W 2008 A biorobotic flapping fin for propulsion and maneuvering IEEE Int. Conf. on Robotics and Automation (Pasadena, CA: IEEE) pp 700–5",Tangorra_etal_2008,,
"Zhao, W., Hu, Y., Zhang, L., & Wang, L. (2009). Design and CPG-based control of biomimetic robotic fish. IET Control Theory and Applications, 3(3), 281–293. https://doi.org/10.1049/iet-cta",Zhao_etal_2009,,TRUE
"LIU J., HU H., GU D.: ‘A hybrid control architecture for autonomous robotic fish’. Proc. IEEE/RSJ Int. Conf. Intell. Robots Syst., October 2006, pp. 312–317",Liu_etal_2006,,FALSE
"LOW K.H.: ‘Locomotion consideration and implementation of robotic fish with modular undulating fins: analysis and experimental study’. Proc. IEEE/RSJ Int. Conf. Intell. Robots Syst., October 2006, pp. 2424–2429",Low_2006_b,,FALSE
"MORGANSEN K.A., TRIPLETT B.I., KLEIN D.J.:‘Geometric methods for modeling and control of free-swimming fin- actuated underwater vehicles’, IEEE Trans. Robot., 2007, 23, pp. 1184–1199",Morganson_etal_2007,,FALSE
"LIU J., HU H.: ‘A 3D simulator for autonomous robotic fish’, Int. J. Autom. Comp., 2004, 1, pp. 42–50",Liu_2004_b,,FALSE
"KELLY S.D., MASON R.J., ANHALT C.T., MURRAY R.M., BURDICK J.W.: ‘Modelling and experimental investigation of carangiform locomotion for control’. Proc. Amer. Control Conf., June 1998, pp. 1271–1276",Kelly_etal_1998,,FALSE
"KELLY S.D., MURRAY R.M.: ‘Modelling efficient pisciform swimming for control’, Int. J. Robust Nonlinear Control, 2000, 10, pp. 217–241",Kelly_2000,,FALSE
"MCISAAC K.A., OSTROWSKI J.P.: ‘Experiments in closed- loop control for an underwater eel-like robot’. Proc Int. Conf. Robot. Autom., Washington, DC, May 2002, pp. 750–755
[18]",McIsaac_2002,,FALSE
"MORGANSEN K.A.: ‘Geometric methods for modeling and control of a free-swimming carangiform fish robot’. Proc. Int. Symp. Unmanned Untcthered Submersible Tech., August",Morgansen_2003,,FALSE
"MORGANSEN K.A., LA FOND T.M., ZHANG J.X.:‘Agile maneuvering for fin-actuated underwater vehicles’. Proc. Int. Symp. Commun. Control Signal Process, 2006",Morgansen_etal_2006,,FALSE
,,,FALSE
"ZIEGLER M., IIDA F., PFEIFER R.: ‘Cheap’ underwater locomotion: Morphological properties and behavioral diversity’. Proc. IWMCPD, 2005",Ziegler_etal_2005,,FALSE
"GRILLNER S.: ‘Locomotion in vertebrates: central mechanisms and reflex interaction’, Physiol. Rev., 1975, 55, pp. 247–304",Grillner_1975,,FALSE
"DELCOMYN F.: ‘Neural basis for rhythmic behaviour in animals’, Science, 1980, 210, pp. 492–498",Delcomyn_1980,,FALSE
"BUCHANAN J., GRILLNER S.: ‘Newly identified ‘glutamate interneurons’ and their role in locomotion in the lamprey spinal cord’, Science, 1987, 236, pp. 312–314",Buchanan_1987,,FALSE
"GRILLNER S., WALLEN P., BRODIN L.: ‘Neuronal network generating locomotor behavior in lamprey: circuitry, transmitters, membrane properties, and simulation’, Annu. Rev. Neurosci., 1991, 14, pp. 169–199",Grillner_etal_1991,,FALSE
"BROWN G.: ‘On the nature of the fundamental activity of the nervous centers; together with an analysis of the conditioning of the rhythmic activity in progression, and a theory of the evolution of function in the nervous system’, J. Physiol., 1914, 48, pp. 18–46
[27]",Brown_1914,,FALSE
"TAGA G., YAMAGUCHI Y., SHIMIZU H.:‘Self-organized control of bipedal locomotion by neural oscillators in unpredictable environment’, Biol. Cybern., 1991, 65, pp. 147–159",Taga_etal_1991,,FALSE
"ITO S., YUASA H., LUO Z.W., ITO M., YANAGIHARA D.:‘A mathematical model of adaptive behavior in quadruped locomotion’, Biol. Cybern., 1998, 78, pp. 337–347",Ito_etal_1998,,FALSE
"LOW K.H.: ‘Mechatronics and buoyancy implementation of robotic fish swimming with modular fin mechanisms’, Proc. IMechE I, J. Syst. Control Eng.,2007, 221, pp. 295–309",Low_2007,,FALSE
"Zhong, Y., & Du, R. (2016). Design and implementation of a novel robot fish with active and compliant propulsion mechanism. Robotics: Science and Systems, 12(August). https://doi.org/10.15607/rss.2016.xii.011",ZhongDu_2016,,TRUE
"Ren Q, Xu J, Yang S, et al. ""Design and implementation of a biomimetic robotic fish with 3D locomotion"", Control & Automation (ICCA), 11th IEEE International Conference on. IEEE, 2014: 139-144.",Ren_etal_2014,,FALSE
"Jia Y, Wang L. ""Experimental implementation of distributed flocking algorithm for multiple robotic fish"". Control Engineering Practice, 2014, 30: 1-11",Jia_2014,,FALSE
,,,FALSE
"Wang Z, Hang G, Wang Y, et al. ""Embedded SMA wire actuated biomimetic fin: a module for biomimetic underwater propulsion"". Smart Materials and Structures, 2008, 17(2): 025039.",Wang_etal_2009_b,,FALSE
"Fiazza, C., et al. ""Biomimetic mechanical design for soft-bodied underwater vehicles."" OCEANS 2010 IEEE-Sydney. IEEE, 2010. ",Fiazza_etal_2020,,
"Bisshopp K E, Drucker D C. ""Large deflection of cantilever beams"". Quarterly of Applied Mathematics, 1945, 3(1)",Bisshopp_1945,,
"Haslach H W. ""Post-buckling behavior of columns with non-linear constitutive equations"". International journal of non-linear mechanics, 1985, 20(1): 53-67.",Haslach_ 1985,,
"Yin Y Z, Wang Y C. ""A numerical study of large deflection behaviour of restrained steel beams at elevated temperatures"". Journal of Constructional Steel Research, 2004, 60(7): 1029-1047.",Yin_2004,,
"L. L. Howell, Compliant mechanisms: John Wiley & Sons, 2001. ",Howell_2011,,
"Z. Li and R. Du, ""Design and analysis of a bio-inspired wire-driven multi-section flexible robot,"" Int J Adv Robotic Sy, vol. 10, 2013",Li_2013,,
"T. Y. Wu, ""Mathematical biofluiddynamics and mechanophysiology of fish locomotion,"" Mathematical Methods in the Applied Sciences, vol. 24, pp. 1541-1564, 2001.",Wu_etal_2005,,
"H.-J. Su, ""A pseudorigid-body 3R model for determining large deflection of cantilever beams subject to tip loads,"" Journal of Mechanisms and Robotics, vol. 1, p. 021008, 2009.",Su_2009,,
"H.-J. Su, ""A load independent pseudo-rigid-body 3r model for determining large deflection of beams in compliant mechanisms,"" Proceedings of ASME IDETC/CIE (43260), pp. 109-121, 2008.",Su_2008,,
"] G. Chen, B. Xiong, and X. Huang, ""Finding the optimal characteristic parameters for 3R pseudo-rigid-body model using an improved particle swarm optimizer,"" Precision Engineering, vol. 35, pp. 505-511, 2011.",Chen_etal_2011_c,,FALSE
"Čech M, Kubečka J. ""Sinusoidal cycling swimming pattern of reservoir fishes"". Journal of Fish Biology, 2002, 61(2): 456-471.",Cech_2002,,FALSE
"y Alvarado P V, Youcef-Toumi K. ""Modeling and Design Methodology of an Efficient Underwater Propulsion System"". Robotics and Applications. 2003: 161-166",Valdivia_y_Alvarado_2003,,FALSE
"Zhong, Y., Xie, F., Song, J., & Du, R. (2017). Implementation and depth control of an active-and-compliant propelled robot fish. 2017 IEEE International Conference on Robotics and Biomimetics, ROBIO 2017, 2018-Janua(December), 2331–2336. https://doi.org/10.1109/ROBIO.2017.8324767",Zhong_etal_2017,,TRUE
"J. C. Kinsey, R. M. Eustice and L. L. Whitcomb, ""A survey of underwater vehicle navigation: Recent advances and new challenges"", IFAC Conference of Manoeuvering and Control of Marine Craft, 2006.",Kinsey_etal_2006,,
"J. R. Paxton and W. N. Eschmeyer, Encyclopedia of fishes, University of New South Wales Press, 1994.",Paxton_2004,,
"P. V. y Alvarado and K. Youcef-Toumi, ""Performance of machines with flexible bodies designed for biomimetic locomotion in liquid environments"", Robotics and Automation 2005. ICRA 2005. Proceedings of the 2005 IEEE International Conference, pp. 3324-3329, 2005.",Valdivia_y_Alvarado_2005_b,,
"M. Epstein, J. E. Colgate and M. A. MacIver, ""Generating thrust with a biologically-inspired robotic ribbon fin"", Intelligent Robots and Systems 2006 IEEE/RSJ International Conference, pp. 2412-2417, 2006.",Epstein_etal_2006,,
". Zhong, Z. Li and R. Du, ""The design and prototyping of a wire-driven robot fish with pectoral fins"", Robotics and Biomimetics (ROBIO) 2013 IEEE International Conference, pp. 1918-1923, 2013.",Zhong_2013,,
"P. A. DeBitetto, ""Fuzzy logic for depth control of unmanned undersea vehicles"", IEEE journal of oceanic engineering, vol. 20, pp. 242-248, 1995",DeBitetto_1995,,
"H. Hu, J. Liu, I. Dukes and G. Francis, ""Design of 3D swim patterns for autonomous robotic fish"", Intelligent Robots and Systems 2006 IEEE/RSJ International Conference, pp. 2406-2411, 2006.",Hu_etal_2006_b,,
"J. Yu, Z. Su, Z. Wu and M. Tan, ""An integrative control method for bio-inspired dolphin leaping: design and experiments"", IEEE Transactions on Industrial Electronics, vol. 63, pp. 3108-3116, 2016.",Yu_etal_2016_h,,FALSE
"Zhong, Y., Li, Z., & Du, R. (2017). A Novel Robot Fish with Wire-Driven Active Body and Compliant Tail. IEEE/ASME Transactions on Mechatronics, 22(4), 1633–1643. https://doi.org/10.1109/TMECH.2017.2712820",Zhong_etal_2017b,,TRUE
"P. Phamduy, J. Cheong, and M. Porfiri, ""An autonomous charging system for a robotic fish,"" IEEE/ASME Trans. Mechatronics, vol. 21, no. 6, pp. 2953–2963, Dec. 2016.",Phamduy_etal_2016_b,,FALSE
"K. Lee, ""Large deflection of viscoelastic fiber beams,"" Textile Res. J., vol. 77, no. 1, pp. 47–51, 2007.",Lee_2007,,FALSE
"Y. Q. Yu et al., ""Dynamic modeling of compliant mechanisms based on the pseudo-rigid-body model,"" J. Mech. Des., vol. 127, no. 4, pp. 760–765, 2005.",Yu_etal_2005_c,,FALSE
"L. Zheng, G. Wenqi, D. Ruxu, and L. Baofeng, ""Design and analysis of a wire-driven robot tadpole,"" in Proc. 2012 Int. Mech. Eng. Congr. Expo., Houston, TX, USA, Nov. 9–15, 2012, pp. 297–303.",Zheng_etal_2012,,FALSE
"R. Braun-Nesje, G. Kaplan, and R. Seljelid, ""Rainbow trout macrophages in vitro: Morphology and phagocytic activity,"" Develop. Compar. Immunol., vol. 6, no. 2, pp. 281–291, 1982.",Braun-Nesje_etal_1982,,FALSE
"N. Rott, ""Note on the history of the Reynolds number,"" Annu. Rev. Fluid Mech., vol. 22, no. 1, pp. 1–12, 1990.",Rott_1990,,FALSE
"P. W. Webb, ""Simple physical principles and vertebrate aquatic locomotion,"" Amer. Zoologist, vol. 28, no. 2, pp. 709–725, 1988.",Webb_1988_c,,FALSE
"R. J. Clapham and H. Hu, ""iSplash: Realizing fast carangiform swimming to outperform a real fish,"" in Robot Fish. Berlin, Germany: SpringerVerlag, 2015, pp. 193–218.",Clapham_2015,,FALSE
"C. Lefrançois, A. Shingles, and P. Domenici, ""The effect of hypoxia on locomotor performance and behaviour during escape in Liza Aurata,"" J. Fish Biol., vol. 67, no. 6, pp. 1711–1729, 2005.",Lefrançois_etal_2005,,FALSE
"Zhong, Y., Song, J., Yu, H., & Du, R. (2018). A Study on Kinematic Pattern of Fish Undulatory Locomotion Using a Robot Fish. Journal of Mechanisms and Robotics.",Zhong_etal_2018,,TRUE
"Zhong, Y., Li, Z., and Du, R., 2018, ""Robot Fish With Two-DOF Pectoral Fins and a Wire-Driven Caudal Fin,"" Adv. Rob., 32(1), pp. 25–36.",Zhong_etal_2018_c,,FALSE
"Zhong, Y., Du, R., and Chiu, P. W., 2015, ""Tadpole Endoscope: A Wireless Micro Robot Fish for Examining the Entire Gastrointestinal (GI) Tract,"" HKIE",Zhong_etal_2015,,FALSE
"Paxton, J. R., Eschmeyer, W. N., and Kirshner, D., 1998, Encyclopedia of Fishes, Academic Press, Singapore.",Paxton_etal_1998,,FALSE
"Zhong, Y., and Du, R., 2016, ""Parametric Study of the Swimming Performance of a Novel Robot Fish With Active Compliant Propulsion Mechanism,"" ASME Paper No. DETC2016-60575.",Zhong_2016,,FALSE
"Fossen, T. I., 1994, Guidance and Control of Ocean Vehicles, Wiley, New York.",Fossen_1994,,FALSE
"Pedley, T., and Hill, S., 1999, ""Large-Amplitude Undulatory Fish Swimming: Fluid Mechanics Coupled to Internal Mechanics,"" J. Exp. Biol., 202(23), pp. 3431–3438.",Pedley_1999,,FALSE
"Journee, J., and Massie, W., 2000, Offshore Hydromechanics, TU Delft, Delft, The Netherlands.",Journee_2000,,FALSE
"El Daou, H., Salumae, T., Chambers, L. D., Megill, W. M., and Kruusmaa, M., 2014, ""Modelling of a Biologically Inspired Robotic Fish Driven by Compliant",El_etal_2014,,FALSE
"Chowdhury, A. R., Kumar, V., Prasad, B., Kumar, R., and Panda, S., 2014,",Chowdhury_etal_2014,,FALSE
"Zhong, Q., Zhu, J., Fish, F. E., Kerr, S. J., Downs, A. M., Bart-Smith, H., & Quinn, D. B. (2021). Tunable stiffness enables fast and efficient swimming in fish-like robots. Science Robotics, 6(57). https://doi.org/10.1126/scirobotics.abe4088",Zhong_etal_2021,,TRUE
"S. Heathcote, I. Gursul, Flexible flapping airfoil propulsion at low reynolds numbers. AIAA J. 45, 1066–1079 (2007).",Heathcote_2007,,FALSE
"F. E. Fish, Advantages of aquatic animals as models for bio-inspired drones over present AUV technology. Bioinspir. Biomim. 15, 025001 (2020).",Fish_2020,,FALSE
"J. H. Long Jr., B. Adcock, R. G. Root, Force transmission via axial tendons in undulating fish: A dynamic analysis. Comp. Biochem. Physiol. A Mol. Integr. Physiol. 133, 911–929 (2002).",Long_etal_2002_b,,FALSE
"K. Nguyen, N. Yu, M. M. Bandi, M. Venkadesan, S. Mandre, Curvature-induced stiffening of a fish fin. J. R. Soc. Interface 14, 20170247 (2017).",Nguyen_etal_2017,,FALSE
"M. Nakashima, K. Tokuo, K. Kaminaga, K. Ono, Experimental study of a self-propelled two-joint dolphin robot, in Proceeding of the Ninth International Offshore and Polar Engineering Conference (Brest, France, 1999).",Nakashima_etal_1999,,FALSE
"M. Nakabayashi, R. Kobayashi, S. Kobayashi, H. Morikawa, Bioinspired propulsion mechanism using a fin with a dynamic variable-effective-length spring: Evaluation of thrust characteristics and flow around a fin in a uniform flow. J. Biomech. Sci. Eng. 4, 82–93 (2009).",Nakabayashi_etal_2009,,FALSE
"S. B. Behbahani, X. Tan, Design and dynamic modeling of electrorheological fluid-based variable-stiffness fin for robotic fish. Smart Mater. Struct. 26, 085014 (2017).",Behbahani_2017,,FALSE
"R. E. Shadwick, H. S. Rapoport, J. M. Fenger, Structure and function of tuna tail tendons. Comp. Biochem. Physiol. A Mol. Integr. Physiol. 133, 1109–1125 (2002).",Shadwick_etal_2002,,FALSE
"D. A. Pabst, Springs in swimming animals. Am. Zool. 36, 723–735 (1996).",Pabst_1996,,FALSE
"J. Katz, A. Plotkin, Low-Speed Aerodynamics (Cambridge Univ. Press, 2001), vol. 13.",Katz_2001_b,,FALSE
"L. I. Sedov, Similarity and Dimensional Methods in Mechanics (CRC Press, 1993).",Sedov_1993,,FALSE
"T. Van Buren, D. Floryan, A. J. Smits, Scaling and performance of simultaneously heaving and pitching foils. AIAA J. 57, 3666–3677 (2019).",Buren_etal_2019,,FALSE
"W. Weaver Jr, S. P. Timoshenko, D. H. Young, Vibration Problems in Engineering (John Wiley & Sons, 1990).",Weaver_etal_1990,,FALSE
"J. D. Eldredge, A. R. Jones, Leading-edge vortices: Mechanics and modeling. Annu. Rev. Fluid Mech. 51, 75–104 (2019).",Eldredge_2019,,FALSE
"I. Borazjani, M. Daghooghi, The fish tail motion forms an attached leading edge vortex. Proc. R. Soc. B 280, 20122071 (2013).",Borazjani_2012_b,,FALSE
